@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
2470,'2025/02/28 23:17:23:333',6,-0.982304,-0.096924,-0.178976,0.930603,-0.292268,0.247939,0,0,?,?,?,?
2471,'2025/02/28 23:17:23:344',6,-0.982216,-0.09689,-0.178825,0.93065,-0.292217,0.247642,0,0,?,?,?,?
2472,'2025/02/28 23:17:23:359',6,-0.982166,-0.096784,-0.17862,0.930676,-0.292128,0.247321,0,0,?,?,?,?
2473,'2025/02/28 23:17:23:365',6,-0.98222,-0.096604,-0.178326,0.93067,-0.291984,0.246973,0,0,?,?,?,?
2474,'2025/02/28 23:17:23:375',6,-0.982282,-0.096299,-0.177994,0.930655,-0.291855,0.24663,0,0,?,?,?,?
2475,'2025/02/28 23:17:23:385',6,-0.982302,-0.095936,-0.177688,0.930655,-0.291855,0.24663,0,0,?,?,?,?
2476,'2025/02/28 23:17:23:395',6,-0.982278,-0.095597,-0.17736,0.930596,-0.291742,0.246281,0,0,?,?,?,?
2477,'2025/02/28 23:17:23:406',6,-0.982216,-0.095266,-0.177001,0.930529,-0.291594,0.245922,0,0,?,?,?,?
2478,'2025/02/28 23:17:23:431',6,-0.982156,-0.094939,-0.176647,0.930512,-0.291173,0.244976,0,0,?,?,?,?
2479,'2025/02/28 23:17:23:431',6,-0.982103,-0.094746,-0.176326,0.930512,-0.291173,0.244976,0,0,?,?,?,?
2480,'2025/02/28 23:17:23:436',6,-0.982048,-0.094643,-0.176057,0.930512,-0.291173,0.244976,0,0,?,?,?,?
2481,'2025/02/28 23:17:23:447',6,-0.981961,-0.094598,-0.175857,0.930548,-0.291147,0.244735,0,0,?,?,?,?
2482,'2025/02/28 23:17:23:457',6,-0.981892,-0.094593,-0.175738,0.930528,-0.291147,0.244522,0,0,?,?,?,?
2483,'2025/02/28 23:17:23:469',6,-0.981865,-0.094672,-0.175695,0.930499,-0.291161,0.244349,0,0,?,?,?,?
2484,'2025/02/28 23:17:23:478',6,-0.981838,-0.094824,-0.175684,0.930476,-0.291195,0.244236,0,0,?,?,?,?
2485,'2025/02/28 23:17:23:490',6,-0.981866,-0.095,-0.175674,0.930454,-0.291232,0.244218,0,0,?,?,?,?
2486,'2025/02/28 23:17:23:502',6,-0.981956,-0.095183,-0.175663,0.930123,-0.2916,0.244627,0,0,?,?,?,?
2487,'2025/02/28 23:17:23:559',6,-0.982028,-0.095427,-0.175687,0.926426,-0.296109,0.253358,0,0,?,?,?,?
2488,'2025/02/28 23:17:23:560',6,-0.982063,-0.095758,-0.175754,0.926426,-0.296109,0.253358,0,0,?,?,?,?
2489,'2025/02/28 23:17:23:560',6,-0.982107,-0.096154,-0.175852,0.926426,-0.296109,0.253358,0,0,?,?,?,?
2490,'2025/02/28 23:17:23:560',6,-0.982197,-0.096592,-0.175888,0.926426,-0.296109,0.253358,0,0,?,?,?,?
2491,'2025/02/28 23:17:23:560',6,-0.982405,-0.09693,-0.175937,0.926426,-0.296109,0.253358,0,0,?,?,?,?
2492,'2025/02/28 23:17:23:561',6,-0.982561,-0.097182,-0.175989,0.926426,-0.296109,0.253358,0,0,?,?,?,?
2493,'2025/02/28 23:17:23:571',6,-0.982663,-0.097413,-0.176045,0.926529,-0.297548,0.256205,0,0,?,?,?,?
2494,'2025/02/28 23:17:23:581',6,-0.982761,-0.097652,-0.176103,0.927161,-0.299236,0.259142,0,0,?,?,?,?
2495,'2025/02/28 23:17:23:593',6,-0.982873,-0.097856,-0.176177,0.928177,-0.301284,0.26219,0,0,?,?,?,?
2496,'2025/02/28 23:17:23:606',6,-0.983016,-0.097994,-0.176336,0.929638,-0.303766,0.265415,0,0,?,?,?,?
2497,'2025/02/28 23:17:23:612',6,-0.983143,-0.098116,-0.176582,0.931221,-0.306718,0.268704,0,0,?,?,?,?
2498,'2025/02/28 23:17:23:628',6,-0.983197,-0.098181,-0.176861,0.932741,-0.30977,0.271669,0,0,?,?,?,?
2499,'2025/02/28 23:17:23:637',6,-0.983205,-0.098024,-0.177109,0.933665,-0.311681,0.274401,0,0,?,?,?,?
2500,'2025/02/28 23:17:23:644',6,-0.983139,-0.097677,-0.177266,0.93385,-0.31296,0.276854,0,0,?,?,?,?
2501,'2025/02/28 23:17:23:653',6,-0.982854,-0.097346,-0.177343,0.933344,-0.313953,0.279058,0,0,?,?,?,?
2502,'2025/02/28 23:17:23:664',6,-0.982603,-0.097082,-0.177382,0.932412,-0.314741,0.281031,0,0,?,?,?,?
2503,'2025/02/28 23:17:23:674',6,-0.982358,-0.096915,-0.177387,0.931235,-0.315379,0.282765,0,0,?,?,?,?
2504,'2025/02/28 23:17:23:686',6,-0.982098,-0.096886,-0.177415,0.92995,-0.315945,0.284178,0,0,?,?,?,?
2505,'2025/02/28 23:17:23:695',6,-0.9818,-0.097068,-0.177438,0.928791,-0.316546,0.285263,0,0,?,?,?,?
2506,'2025/02/28 23:17:23:711',6,-0.98148,-0.097387,-0.17742,0.927884,-0.317162,0.286093,0,0,?,?,?,?
2507,'2025/02/28 23:17:23:715',6,-0.981236,-0.097679,-0.177336,0.927251,-0.318001,0.286515,0,0,?,?,?,?
2508,'2025/02/28 23:17:23:732',6,-0.981099,-0.097946,-0.177075,0.927122,-0.319014,0.286727,0,0,?,?,?,?
2509,'2025/02/28 23:17:23:736',6,-0.981025,-0.098274,-0.176698,0.927018,-0.320028,0.286742,0,0,?,?,?,?
2510,'2025/02/28 23:17:23:746',6,-0.980916,-0.098672,-0.176317,0.926859,-0.320904,0.286499,0,0,?,?,?,?
2511,'2025/02/28 23:17:23:759',6,-0.980714,-0.099131,-0.175936,0.926567,-0.321489,0.286003,0,0,?,?,?,?
2512,'2025/02/28 23:17:23:767',6,-0.980568,-0.099505,-0.175542,0.926125,-0.321654,0.285237,0,0,?,?,?,?
2513,'2025/02/28 23:17:23:777',6,-0.980462,-0.09978,-0.175217,0.925528,-0.321407,0.284182,0,0,?,?,?,?
2514,'2025/02/28 23:17:23:787',6,-0.980438,-0.09991,-0.174943,0.924767,-0.320839,0.282926,0,0,?,?,?,?
2515,'2025/02/28 23:17:23:804',6,-0.980502,-0.099883,-0.174748,0.923825,-0.320161,0.281539,0,0,?,?,?,?
2516,'2025/02/28 23:17:23:813',6,-0.980588,-0.099698,-0.174639,0.922787,-0.319484,0.279915,0,0,?,?,?,?
2517,'2025/02/28 23:17:23:830',6,-0.980671,-0.099301,-0.174602,0.920758,-0.318389,0.276507,0,0,?,?,?,?
2518,'2025/02/28 23:17:23:831',6,-0.980707,-0.098677,-0.174649,0.920758,-0.318389,0.276507,0,0,?,?,?,?
2519,'2025/02/28 23:17:23:839',6,-0.980678,-0.097944,-0.174718,0.920758,-0.318389,0.276507,0,0,?,?,?,?
2520,'2025/02/28 23:17:23:849',6,-0.98064,-0.097304,-0.174771,0.920021,-0.318002,0.274792,0,0,?,?,?,?
2521,'2025/02/28 23:17:23:862',6,-0.980667,-0.096763,-0.174806,0.919051,-0.317328,0.271325,0,0,?,?,?,?
2522,'2025/02/28 23:17:23:871',6,-0.980786,-0.096215,-0.17484,0.919051,-0.317328,0.271325,0,0,?,?,?,?
2523,'2025/02/28 23:17:23:880',6,-0.980928,-0.095874,-0.174848,0.918824,-0.317023,0.269581,0,0,?,?,?,?
2524,'2025/02/28 23:17:23:891',6,-0.981056,-0.095634,-0.174793,0.918785,-0.316716,0.268012,0,0,?,?,?,?
2525,'2025/02/28 23:17:23:901',6,-0.981159,-0.095389,-0.174663,0.918766,-0.316462,0.266679,0,0,?,?,?,?
2526,'2025/02/28 23:17:23:912',6,-0.981228,-0.095154,-0.17443,0.918388,-0.316494,0.265604,0,0,?,?,?,?
2527,'2025/02/28 23:17:23:922',6,-0.981188,-0.094976,-0.174129,0.917773,-0.316629,0.264602,0,0,?,?,?,?
2528,'2025/02/28 23:17:23:937',6,-0.981053,-0.094903,-0.17386,0.915739,-0.316677,0.262799,0,0,?,?,?,?
2529,'2025/02/28 23:17:23:942',6,-0.980884,-0.094989,-0.173674,0.915739,-0.316677,0.262799,0,0,?,?,?,?
2530,'2025/02/28 23:17:23:953',6,-0.980775,-0.095198,-0.173607,0.914471,-0.316686,0.261987,0,0,?,?,?,?
2531,'2025/02/28 23:17:23:964',6,-0.980767,-0.09547,-0.173669,0.913304,-0.316763,0.261334,0,0,?,?,?,?
2532,'2025/02/28 23:17:23:975',6,-0.980828,-0.095821,-0.173802,0.912277,-0.316912,0.26087,0,0,?,?,?,?
2533,'2025/02/28 23:17:23:983',6,-0.980955,-0.096209,-0.174021,0.911448,-0.317095,0.260582,0,0,?,?,?,?
2534,'2025/02/28 23:17:23:994',6,-0.981091,-0.096422,-0.174324,0.910926,-0.317309,0.260441,0,0,?,?,?,?
2535,'2025/02/28 23:17:24:006',6,-0.981236,-0.096393,-0.17461,0.910964,-0.317589,0.260428,0,0,?,?,?,?
2536,'2025/02/28 23:17:24:015',6,-0.981435,-0.096258,-0.174896,0.911173,-0.317778,0.260446,0,0,?,?,?,?
2537,'2025/02/28 23:17:24:025',6,-0.981643,-0.096207,-0.175217,0.911434,-0.317841,0.260497,0,0,?,?,?,?
2538,'2025/02/28 23:17:24:036',6,-0.981868,-0.096265,-0.175594,0.911434,-0.317841,0.260497,0,0,?,?,?,?
2539,'2025/02/28 23:17:24:051',6,-0.982177,-0.096412,-0.175999,0.91164,-0.317662,0.260814,0,0,?,?,?,?
2540,'2025/02/28 23:17:24:056',6,-0.982521,-0.096675,-0.176442,0.911565,-0.317457,0.261074,0,0,?,?,?,?
2541,'2025/02/28 23:17:24:067',6,-0.982852,-0.096952,-0.176935,0.911375,-0.317222,0.261376,0,0,?,?,?,?
2542,'2025/02/28 23:17:24:076',6,-0.98316,-0.097111,-0.177422,0.911117,-0.316907,0.261707,0,0,?,?,?,?
2543,'2025/02/28 23:17:24:086',6,-0.983412,-0.097113,-0.177813,0.910856,-0.316496,0.262053,0,0,?,?,?,?
2544,'2025/02/28 23:17:24:097',6,-0.983601,-0.096941,-0.178111,0.910634,-0.315913,0.262446,0,0,?,?,?,?
2545,'2025/02/28 23:17:24:110',6,-0.983762,-0.096668,-0.178324,0.910426,-0.315264,0.262873,0,0,?,?,?,?
2546,'2025/02/28 23:17:24:117',6,-0.983874,-0.09648,-0.178509,0.910218,-0.314588,0.263295,0,0,?,?,?,?
2547,'2025/02/28 23:17:24:128',6,-0.983933,-0.096386,-0.178628,0.910037,-0.313888,0.263747,0,0,?,?,?,?
2548,'2025/02/28 23:17:24:139',6,-0.983945,-0.09632,-0.178704,0.909814,-0.313225,0.264208,0,0,?,?,?,?
2549,'2025/02/28 23:17:24:148',6,-0.983933,-0.096276,-0.178743,0.909512,-0.312588,0.264695,0,0,?,?,?,?
2550,'2025/02/28 23:17:24:159',6,-0.983927,-0.096248,-0.178689,0.909153,-0.312002,0.265222,0,0,?,?,?,?
2551,'2025/02/28 23:17:24:173',6,-0.983901,-0.096183,-0.178563,0.909153,-0.312002,0.265222,0,0,?,?,?,?
2552,'2025/02/28 23:17:24:179',6,-0.983861,-0.096072,-0.178443,0.908327,-0.311167,0.266559,0,0,?,?,?,?
2553,'2025/02/28 23:17:24:190',6,-0.983862,-0.096028,-0.178313,0.908139,-0.311177,0.267506,0,0,?,?,?,?
2554,'2025/02/28 23:17:24:203',6,-0.983892,-0.096063,-0.178197,0.908067,-0.31129,0.268512,0,0,?,?,?,?
2555,'2025/02/28 23:17:24:211',6,-0.983897,-0.096127,-0.178155,0.908098,-0.311413,0.269546,0,0,?,?,?,?
2556,'2025/02/28 23:17:24:221',6,-0.983785,-0.096328,-0.178284,0.908236,-0.311546,0.270555,0,0,?,?,?,?
2557,'2025/02/28 23:17:24:246',6,-0.983667,-0.096586,-0.178461,0.908763,-0.311453,0.2724,0,0,?,?,?,?
2558,'2025/02/28 23:17:24:246',6,-0.983589,-0.096847,-0.178651,0.908763,-0.311453,0.2724,0,0,?,?,?,?
2559,'2025/02/28 23:17:24:252',6,-0.983547,-0.097059,-0.178809,0.909146,-0.311174,0.273228,0,0,?,?,?,?
2560,'2025/02/28 23:17:24:262',6,-0.983488,-0.097219,-0.178931,0.909146,-0.311174,0.273228,0,0,?,?,?,?
2561,'2025/02/28 23:17:24:273',6,-0.983363,-0.097333,-0.178996,0.909543,-0.310891,0.274052,0,0,?,?,?,?
2562,'2025/02/28 23:17:24:283',6,-0.98314,-0.097409,-0.179018,0.909955,-0.3106,0.274861,0,0,?,?,?,?
2563,'2025/02/28 23:17:24:293',6,-0.982869,-0.097497,-0.178972,0.910429,-0.310369,0.275627,0,0,?,?,?,?
2564,'2025/02/28 23:17:24:305',6,-0.982589,-0.09761,-0.17885,0.91138,-0.309871,0.27701,0,0,?,?,?,?
2565,'2025/02/28 23:17:24:314',6,-0.98232,-0.097777,-0.178713,0.91138,-0.309871,0.27701,0,0,?,?,?,?
2566,'2025/02/28 23:17:24:327',6,-0.982105,-0.097938,-0.178563,0.911776,-0.30966,0.277559,0,0,?,?,?,?
2567,'2025/02/28 23:17:24:339',6,-0.982079,-0.097921,-0.178369,0.912155,-0.309429,0.278054,0,0,?,?,?,?
2568,'2025/02/28 23:17:24:345',6,-0.982044,-0.097882,-0.178183,0.912534,-0.309173,0.27851,0,0,?,?,?,?
2569,'2025/02/28 23:17:24:355',6,-0.98199,-0.097759,-0.177988,0.912848,-0.308957,0.278912,0,0,?,?,?,?
2570,'2025/02/28 23:17:24:365',6,-0.981959,-0.097551,-0.177769,0.913124,-0.308774,0.279268,0,0,?,?,?,?
2571,'2025/02/28 23:17:24:377',6,-0.981958,-0.097352,-0.177496,0.913355,-0.308619,0.279566,0,0,?,?,?,?
2572,'2025/02/28 23:17:24:386',6,-0.981996,-0.097184,-0.177194,0.913631,-0.308514,0.279847,0,0,?,?,?,?
2573,'2025/02/28 23:17:24:397',6,-0.982105,-0.097081,-0.176866,0.91394,-0.308364,0.280087,0,0,?,?,?,?
2574,'2025/02/28 23:17:24:407',6,-0.982215,-0.097085,-0.176498,0.914278,-0.308155,0.280218,0,0,?,?,?,?
2575,'2025/02/28 23:17:24:417',6,-0.982242,-0.097083,-0.176149,0.914655,-0.307866,0.280265,0,0,?,?,?,?
2576,'2025/02/28 23:17:24:428',6,-0.982201,-0.097072,-0.175805,0.915046,-0.30753,0.280261,0,0,?,?,?,?
2577,'2025/02/28 23:17:24:448',6,-0.982219,-0.097105,-0.175261,0.915801,-0.306633,0.280042,0,0,?,?,?,?
2578,'2025/02/28 23:17:24:450',6,-0.982358,-0.096749,-0.174734,0.915801,-0.306633,0.280042,0,0,?,?,?,?
2579,'2025/02/28 23:17:24:459',6,-0.982545,-0.096475,-0.174152,0.916127,-0.306119,0.279789,0,0,?,?,?,?
2580,'2025/02/28 23:17:24:468',6,-0.982685,-0.096416,-0.173533,0.916458,-0.305606,0.279423,0,0,?,?,?,?
2581,'2025/02/28 23:17:24:481',6,-0.982689,-0.096368,-0.17304,0.916837,-0.305162,0.278872,0,0,?,?,?,?
2582,'2025/02/28 23:17:24:489',6,-0.982601,-0.096196,-0.172644,0.917145,-0.304757,0.278222,0,0,?,?,?,?
2583,'2025/02/28 23:17:24:499',6,-0.982487,-0.09606,-0.172293,0.917337,-0.304408,0.277573,0,0,?,?,?,?
2584,'2025/02/28 23:17:24:510',6,-0.982348,-0.09605,-0.172,0.917446,-0.304162,0.276935,0,0,?,?,?,?
2585,'2025/02/28 23:17:24:520',6,-0.982269,-0.096003,-0.171757,0.917576,-0.303971,0.276251,0,0,?,?,?,?
2586,'2025/02/28 23:17:24:530',6,-0.982251,-0.095845,-0.171577,0.917785,-0.303857,0.275569,0,0,?,?,?,?
2587,'2025/02/28 23:17:24:540',6,-0.982248,-0.095679,-0.171458,0.918034,-0.303727,0.274969,0,0,?,?,?,?
2588,'2025/02/28 23:17:24:551',6,-0.98226,-0.095486,-0.171353,0.918259,-0.303396,0.274502,0,0,?,?,?,?
2589,'2025/02/28 23:17:24:562',6,-0.982227,-0.09547,-0.171374,0.91843,-0.303063,0.274157,0,0,?,?,?,?
2590,'2025/02/28 23:17:24:572',6,-0.98224,-0.095615,-0.171481,0.918475,-0.303079,0.274074,0,0,?,?,?,?
2591,'2025/02/28 23:17:24:582',6,-0.982276,-0.095818,-0.171589,0.918519,-0.303164,0.274216,0,0,?,?,?,?
2592,'2025/02/28 23:17:24:592',6,-0.982336,-0.095999,-0.171713,0.918641,-0.303136,0.274583,0,0,?,?,?,?
2593,'2025/02/28 23:17:24:610',6,-0.982446,-0.096157,-0.171875,0.918891,-0.302903,0.27511,0,0,?,?,?,?
2594,'2025/02/28 23:17:24:612',6,-0.982682,-0.096367,-0.171967,0.919259,-0.302733,0.275779,0,0,?,?,?,?
2595,'2025/02/28 23:17:24:623',6,-0.983056,-0.096686,-0.171905,0.919686,-0.302787,0.276573,0,0,?,?,?,?
2596,'2025/02/28 23:17:24:634',6,-0.983435,-0.09707,-0.171719,0.920116,-0.302948,0.277469,0,0,?,?,?,?
2597,'2025/02/28 23:17:24:655',6,-0.983676,-0.097472,-0.171443,0.920523,-0.303167,0.278458,0,0,?,?,?,?
2598,'2025/02/28 23:17:24:656',6,-0.983738,-0.097898,-0.17111,0.920915,-0.303447,0.279448,0,0,?,?,?,?
2599,'2025/02/28 23:17:24:664',6,-0.98371,-0.098396,-0.170676,0.920915,-0.303447,0.279448,0,0,?,?,?,?
2600,'2025/02/28 23:17:24:674',6,-0.983693,-0.098882,-0.170257,0.9213,-0.304946,0.281029,0,0,?,?,?,?
2601,'2025/02/28 23:17:24:689',6,-0.983691,-0.09926,-0.169914,0.921392,-0.306122,0.281622,0,0,?,?,?,?
2602,'2025/02/28 23:17:24:696',6,-0.983679,-0.099561,-0.169666,0.921392,-0.306122,0.281622,0,0,?,?,?,?
2603,'2025/02/28 23:17:24:706',6,-0.983644,-0.099728,-0.169492,0.921437,-0.307652,0.282065,0,0,?,?,?,?
2604,'2025/02/28 23:17:24:716',6,-0.983595,-0.099718,-0.169388,0.921534,-0.309426,0.282323,0,0,?,?,?,?
2605,'2025/02/28 23:17:24:726',6,-0.98349,-0.0995,-0.16937,0.921721,-0.311342,0.282349,0,0,?,?,?,?
2606,'2025/02/28 23:17:24:736',6,-0.983341,-0.099068,-0.169402,0.922018,-0.313346,0.282107,0,0,?,?,?,?
2607,'2025/02/28 23:17:24:753',6,-0.983232,-0.098499,-0.169437,0.923026,-0.316932,0.280871,0,0,?,?,?,?
2608,'2025/02/28 23:17:24:757',6,-0.983137,-0.097874,-0.169476,0.923026,-0.316932,0.280871,0,0,?,?,?,?
2609,'2025/02/28 23:17:24:767',6,-0.983026,-0.097268,-0.169518,0.923404,-0.317667,0.27973,0,0,?,?,?,?
2610,'2025/02/28 23:17:24:777',6,-0.982953,-0.096775,-0.169597,0.923699,-0.317839,0.278453,0,0,?,?,?,?
2611,'2025/02/28 23:17:24:789',6,-0.983005,-0.096538,-0.169658,0.923932,-0.317597,0.277057,0,0,?,?,?,?
2612,'2025/02/28 23:17:24:800',6,-0.983079,-0.096314,-0.169722,0.924121,-0.317084,0.27558,0,0,?,?,?,?
2613,'2025/02/28 23:17:24:809',6,-0.98315,-0.096072,-0.169764,0.924272,-0.316374,0.274069,0,0,?,?,?,?
2614,'2025/02/28 23:17:24:822',6,-0.983228,-0.095878,-0.169766,0.924806,-0.314929,0.271064,0,0,?,?,?,?
2615,'2025/02/28 23:17:24:829',6,-0.983211,-0.095856,-0.169646,0.924806,-0.314929,0.271064,0,0,?,?,?,?
2616,'2025/02/28 23:17:24:839',6,-0.983257,-0.095967,-0.169399,0.925143,-0.314217,0.269602,0,0,?,?,?,?
2617,'2025/02/28 23:17:24:860',6,-0.983405,-0.095877,-0.169154,0.925457,-0.312855,0.266641,0,0,?,?,?,?
2618,'2025/02/28 23:17:24:860',6,-0.983405,-0.095982,-0.168869,0.925457,-0.312855,0.266641,0,0,?,?,?,?
2619,'2025/02/28 23:17:24:871',6,-0.983415,-0.096451,-0.168562,0.92548,-0.312093,0.265175,0,0,?,?,?,?
2620,'2025/02/28 23:17:24:880',6,-0.983598,-0.096887,-0.168315,0.925507,-0.311272,0.26377,0,0,?,?,?,?
2621,'2025/02/28 23:17:24:891',6,-0.983779,-0.097206,-0.168033,0.925588,-0.310426,0.262435,0,0,?,?,?,?
2622,'2025/02/28 23:17:24:903',6,-0.983901,-0.09758,-0.167571,0.925784,-0.309533,0.261086,0,0,?,?,?,?
2623,'2025/02/28 23:17:24:911',6,-0.983915,-0.097675,-0.167091,0.926026,-0.308639,0.259746,0,0,?,?,?,?
2624,'2025/02/28 23:17:24:921',6,-0.983929,-0.097718,-0.166621,0.926239,-0.307876,0.258497,0,0,?,?,?,?
2625,'2025/02/28 23:17:24:931',6,-0.983942,-0.097624,-0.166219,0.926418,-0.307272,0.257331,0,0,?,?,?,?
2626,'2025/02/28 23:17:24:942',6,-0.984012,-0.097465,-0.165876,0.926575,-0.306737,0.256367,0,0,?,?,?,?
2627,'2025/02/28 23:17:24:957',6,-0.984153,-0.097414,-0.165594,0.926667,-0.306279,0.255526,0,0,?,?,?,?
2628,'2025/02/28 23:17:24:962',6,-0.984264,-0.097472,-0.165427,0.926685,-0.305796,0.254813,0,0,?,?,?,?
2629,'2025/02/28 23:17:24:973',6,-0.984336,-0.09744,-0.165338,0.926644,-0.305286,0.254242,0,0,?,?,?,?
2630,'2025/02/28 23:17:24:983',6,-0.984406,-0.097245,-0.165282,0.92654,-0.304757,0.253833,0,0,?,?,?,?
2631,'2025/02/28 23:17:24:994',6,-0.984395,-0.096911,-0.16518,0.926271,-0.304393,0.253668,0,0,?,?,?,?
2632,'2025/02/28 23:17:25:004',6,-0.984239,-0.096312,-0.164994,0.925905,-0.304366,0.253841,0,0,?,?,?,?
2633,'2025/02/28 23:17:25:015',6,-0.984297,-0.096079,-0.164933,0.925618,-0.304606,0.254363,0,0,?,?,?,?
2634,'2025/02/28 23:17:25:024',6,-0.984218,-0.095831,-0.164884,0.925446,-0.305015,0.25515,0,0,?,?,?,?
2635,'2025/02/28 23:17:25:035',6,-0.984302,-0.096132,-0.164973,0.925381,-0.30562,0.256432,0,0,?,?,?,?
2636,'2025/02/28 23:17:25:046',6,-0.984261,-0.096382,-0.164922,0.925417,-0.306413,0.258034,0,0,?,?,?,?
2637,'2025/02/28 23:17:25:060',6,-0.984343,-0.096593,-0.164941,0.925426,-0.307531,0.260164,0,0,?,?,?,?
2638,'2025/02/28 23:17:25:066',6,-0.984412,-0.097008,-0.164916,0.925426,-0.307531,0.260164,0,0,?,?,?,?
2639,'2025/02/28 23:17:25:076',6,-0.984513,-0.097296,-0.164829,0.92625,-0.311495,0.265159,0,0,?,?,?,?
2640,'2025/02/28 23:17:25:087',6,-0.984556,-0.097654,-0.164774,0.92625,-0.311495,0.265159,0,0,?,?,?,?
2641,'2025/02/28 23:17:25:098',6,-0.984607,-0.09798,-0.164814,0.92869,-0.316949,0.269233,0,0,?,?,?,?
2642,'2025/02/28 23:17:25:107',6,-0.984685,-0.098218,-0.164924,0.92869,-0.316949,0.269233,0,0,?,?,?,?
2643,'2025/02/28 23:17:25:116',6,-0.984672,-0.098589,-0.165113,0.930133,-0.320134,0.271216,0,0,?,?,?,?
2644,'2025/02/28 23:17:25:129',6,-0.984657,-0.098791,-0.165363,0.93234,-0.328618,0.275665,0,0,?,?,?,?
2645,'2025/02/28 23:17:25:137',6,-0.984651,-0.098902,-0.165713,0.93234,-0.328618,0.275665,0,0,?,?,?,?
2646,'2025/02/28 23:17:25:147',6,-0.984674,-0.098731,-0.166045,0.933899,-0.335224,0.27826,0,0,?,?,?,?
2647,'2025/02/28 23:17:25:164',6,-0.984774,-0.098504,-0.166379,0.938435,-0.354013,0.284094,0,0,?,?,?,?
2648,'2025/02/28 23:17:25:168',6,-0.984908,-0.098344,-0.166685,0.938435,-0.354013,0.284094,0,0,?,?,?,?
2649,'2025/02/28 23:17:25:179',6,-0.985004,-0.098215,-0.166984,0.941472,-0.365004,0.287643,0,0,?,?,?,?
2650,'2025/02/28 23:17:25:189',6,-0.985042,-0.098178,-0.167212,0.945493,-0.375622,0.291003,0,0,?,?,?,?
2651,'2025/02/28 23:17:25:199',6,-0.985083,-0.098182,-0.16731,0.950428,-0.384715,0.293759,0,0,?,?,?,?
2652,'2025/02/28 23:17:25:210',6,-0.985157,-0.09818,-0.167264,0.955862,-0.391421,0.295986,0,0,?,?,?,?
2653,'2025/02/28 23:17:25:219',6,-0.985262,-0.098159,-0.167063,0.961702,-0.395761,0.298156,0,0,?,?,?,?
2654,'2025/02/28 23:17:25:230',6,-0.985378,-0.098076,-0.166739,0.966044,-0.397875,0.302319,0,0,?,?,?,?
2655,'2025/02/28 23:17:25:240',6,-0.985469,-0.097982,-0.16637,0.968106,-0.399356,0.307575,0,0,?,?,?,?
2656,'2025/02/28 23:17:25:250',6,-0.985527,-0.097886,-0.165987,0.967332,-0.39963,0.313693,0,0,?,?,?,?
2657,'2025/02/28 23:17:25:264',6,-0.98554,-0.097901,-0.165653,0.963919,-0.398387,0.320576,0,0,?,?,?,?
2658,'2025/02/28 23:17:25:272',6,-0.985556,-0.097906,-0.165372,0.958565,-0.396338,0.327543,0,0,?,?,?,?
2659,'2025/02/28 23:17:25:281',6,-0.985568,-0.097872,-0.165087,0.952302,-0.394286,0.33397,0,0,?,?,?,?
2660,'2025/02/28 23:17:25:292',6,-0.985559,-0.097771,-0.164827,0.946025,-0.392334,0.339851,0,0,?,?,?,?
2661,'2025/02/28 23:17:25:304',6,-0.985527,-0.097674,-0.164607,0.940266,-0.390317,0.345234,0,0,?,?,?,?
2662,'2025/02/28 23:17:25:316',6,-0.985427,-0.0976,-0.16444,0.935188,-0.388441,0.350115,0,0,?,?,?,?
2663,'2025/02/28 23:17:25:323',6,-0.98522,-0.09751,-0.164313,0.932167,-0.388099,0.354178,0,0,?,?,?,?
2664,'2025/02/28 23:17:25:333',6,-0.984968,-0.097424,-0.164182,0.928862,-0.389166,0.358572,0,0,?,?,?,?
2665,'2025/02/28 23:17:25:349',6,-0.98476,-0.097312,-0.163998,0.925403,-0.392148,0.363665,0,0,?,?,?,?
2666,'2025/02/28 23:17:25:355',6,-0.984599,-0.097209,-0.163732,0.921281,-0.397155,0.369401,0,0,?,?,?,?
2667,'2025/02/28 23:17:25:367',6,-0.984488,-0.097154,-0.163289,0.915632,-0.403305,0.375637,0,0,?,?,?,?
2668,'2025/02/28 23:17:25:374',6,-0.984459,-0.097164,-0.162795,0.90794,-0.409166,0.382276,0,0,?,?,?,?
2669,'2025/02/28 23:17:25:384',6,-0.984426,-0.097291,-0.162246,0.89819,-0.413854,0.38902,0,0,?,?,?,?
2670,'2025/02/28 23:17:25:397',6,-0.984371,-0.097515,-0.161696,0.88704,-0.41699,0.395362,0,0,?,?,?,?
2671,'2025/02/28 23:17:25:406',6,-0.98424,-0.097778,-0.161251,0.875388,-0.418793,0.401157,0,0,?,?,?,?
2672,'2025/02/28 23:17:25:415',6,-0.98409,-0.098102,-0.160965,0.865081,-0.420108,0.405662,0,0,?,?,?,?
2673,'2025/02/28 23:17:25:425',6,-0.984009,-0.098522,-0.160782,0.855769,-0.422333,0.409303,0,0,?,?,?,?
2674,'2025/02/28 23:17:25:439',6,-0.984019,-0.098899,-0.160685,0.846649,-0.425552,0.413102,0,0,?,?,?,?
